y,x,street_count,highway,junction,geometry
19.2020826,72.833409,1,,,POINT (72.833409 19.2020826)
19.1992557,72.8293101,3,,,POINT (72.8293101 19.1992557)
19.1977766,72.8289703,1,,,POINT (72.8289703 19.1977766)
19.210311,72.829934,3,,,POINT (72.829934 19.210311)
19.2126483,72.8309584,1,,,POINT (72.8309584 19.2126483)
19.2232432,72.8339525,3,,,POINT (72.8339525 19.2232432)
19.2088311,72.8204218,4,,,POINT (72.8204218 19.2088311)
19.2050314,72.8225239,3,,,POINT (72.8225239 19.2050314)
19.2045001,72.8224956,1,,,POINT (72.8224956 19.2045001)
19.2033942,72.8244469,1,,,POINT (72.8244469 19.2033942)
19.1420333,72.9211303,1,,,POINT (72.9211303 19.1420333)
19.139905,72.9210214,3,,,POINT (72.9210214 19.139905)
19.1408104,72.9231008,4,,,POINT (72.9231008 19.1408104)
19.1401429,72.9259531,3,,,POINT (72.9259531 19.1401429)
19.0535564,72.8283069,3,,,POINT (72.8283069 19.0535564)
19.0535805,72.827866,1,,,POINT (72.827866 19.0535805)
19.0898391,72.8270212,1,,,POINT (72.8270212 19.0898391)
19.0772483,72.8287094,3,,,POINT (72.8287094 19.0772483)
19.0670042,72.8334788,3,,,POINT (72.8334788 19.0670042)
19.0499279,72.8302909,1,,,POINT (72.8302909 19.0499279)
19.051771,72.8368124,1,,,POINT (72.8368124 19.051771)
19.0515642,72.8365684,3,,,POINT (72.8365684 19.0515642)
19.0582878,72.8235424,1,,,POINT (72.8235424 19.0582878)
19.0581036,72.8234264,3,,,POINT (72.8234264 19.0581036)
19.0584209,72.8245245,1,,,POINT (72.8245245 19.0584209)
19.0584591,72.8251756,3,,,POINT (72.8251756 19.0584591)
19.0617189,72.8268301,1,,,POINT (72.8268301 19.0617189)
19.0615508,72.8273862,3,,,POINT (72.8273862 19.0615508)
19.0657822,72.8362648,3,,,POINT (72.8362648 19.0657822)
19.0652908,72.8271909,1,,,POINT (72.8271909 19.0652908)
19.0606272,72.8238899,3,,,POINT (72.8238899 19.0606272)
19.0600787,72.8235723,4,,,POINT (72.8235723 19.0600787)
19.0609876,72.8245328,3,,,POINT (72.8245328 19.0609876)
19.0545975,72.8684955,3,,,POINT (72.8684955 19.0545975)
19.0546351,72.8674998,3,,,POINT (72.8674998 19.0546351)
19.0552602,72.8678257,1,,,POINT (72.8678257 19.0552602)
19.0547333,72.867675,3,,,POINT (72.867675 19.0547333)
19.0584324,72.8702359,1,,,POINT (72.8702359 19.0584324)
19.0580253,72.8709069,3,,,POINT (72.8709069 19.0580253)
19.0590151,72.8708257,1,,,POINT (72.8708257 19.0590151)
19.0583125,72.870436,3,,,POINT (72.870436 19.0583125)
19.0630289,72.8736834,4,,,POINT (72.8736834 19.0630289)
19.0626347,72.8748037,3,,,POINT (72.8748037 19.0626347)
19.0649533,72.8745683,3,,,POINT (72.8745683 19.0649533)
19.0653106,72.873949,1,,,POINT (72.873949 19.0653106)
19.0652025,72.8745268,4,,,POINT (72.8745268 19.0652025)
19.0647485,72.8764884,3,,,POINT (72.8764884 19.0647485)
19.0708019,72.8819088,1,,,POINT (72.8819088 19.0708019)
19.0674368,72.8870857,1,,,POINT (72.8870857 19.0674368)
19.0667896,72.886806,3,,,POINT (72.886806 19.0667896)
19.1468666,72.8239085,5,,,POINT (72.8239085 19.1468666)
19.1463759,72.825011,3,,,POINT (72.825011 19.1463759)
19.1461486,72.8259583,3,,,POINT (72.8259583 19.1461486)
19.1517826,72.8306415,1,,,POINT (72.8306415 19.1517826)
19.1438431,72.8323609,3,,,POINT (72.8323609 19.1438431)
19.1439443,72.8326087,3,,,POINT (72.8326087 19.1439443)
19.1458295,72.83587,1,,,POINT (72.83587 19.1458295)
19.1454123,72.8352559,4,,,POINT (72.8352559 19.1454123)
19.1454183,72.834169,1,,,POINT (72.834169 19.1454183)
19.150484,72.8354486,1,,,POINT (72.8354486 19.150484)
19.1505234,72.8359511,3,,,POINT (72.8359511 19.1505234)
19.1562269,72.8346923,1,,,POINT (72.8346923 19.1562269)
19.1562504,72.8351324,3,,,POINT (72.8351324 19.1562504)
19.1560157,72.8344158,1,,,POINT (72.8344158 19.1560157)
19.1559738,72.8351404,3,,,POINT (72.8351404 19.1559738)
19.1567701,72.8369059,3,,,POINT (72.8369059 19.1567701)
19.1567259,72.8378751,3,,,POINT (72.8378751 19.1567259)
19.1563618,72.836902,3,,,POINT (72.836902 19.1563618)
19.1563464,72.8378618,3,,,POINT (72.8378618 19.1563464)
19.1555324,72.8378557,3,,,POINT (72.8378557 19.1555324)
19.1554752,72.8392025,3,,,POINT (72.8392025 19.1554752)
19.1585615,72.8436507,3,,,POINT (72.8436507 19.1585615)
19.1589826,72.844679,3,,,POINT (72.844679 19.1589826)
19.1632609,72.8484621,4,,,POINT (72.8484621 19.1632609)
19.1645441,72.847951,1,,,POINT (72.847951 19.1645441)
19.1642543,72.8474202,3,,,POINT (72.8474202 19.1642543)
19.1635471,72.8475157,3,,,POINT (72.8475157 19.1635471)
19.1802084,72.8468227,4,,,POINT (72.8468227 19.1802084)
19.1803647,72.844984,3,,,POINT (72.844984 19.1803647)
19.1802207,72.8464979,3,,,POINT (72.8464979 19.1802207)
19.1806438,72.8468381,4,,,POINT (72.8468381 19.1806438)
19.1806553,72.8462041,3,,,POINT (72.8462041 19.1806553)
19.1816345,72.8463001,3,,,POINT (72.8463001 19.1816345)
19.1810381,72.8459706,3,,,POINT (72.8459706 19.1810381)
19.1815858,72.8425366,1,,,POINT (72.8425366 19.1815858)
19.181883,72.8433456,3,,,POINT (72.8433456 19.181883)
19.1821705,72.8415471,1,,,POINT (72.8415471 19.1821705)
19.1820443,72.842156,3,,,POINT (72.842156 19.1820443)
19.1833661,72.8411638,3,,,POINT (72.8411638 19.1833661)
19.1838055,72.8412569,3,,,POINT (72.8412569 19.1838055)
19.1834016,72.8416575,3,,,POINT (72.8416575 19.1834016)
19.1844844,72.8386839,1,,,POINT (72.8386839 19.1844844)
19.18553,72.8377408,1,,,POINT (72.8377408 19.18553)
19.1854765,72.837749,3,,,POINT (72.837749 19.1854765)
19.185504,72.8376934,1,,,POINT (72.8376934 19.185504)
19.1856112,72.8430905,3,,,POINT (72.8430905 19.1856112)
19.1855848,72.8437805,1,,,POINT (72.8437805 19.1855848)
19.1864203,72.8429858,3,,,POINT (72.8429858 19.1864203)
19.1883008,72.8443844,3,,,POINT (72.8443844 19.1883008)
19.1870171,72.844575,1,,,POINT (72.844575 19.1870171)
19.1868381,72.8429622,3,,,POINT (72.8429622 19.1868381)
19.1867614,72.8434772,1,,,POINT (72.8434772 19.1867614)
19.1865017,72.8419272,3,,,POINT (72.8419272 19.1865017)
19.1852749,72.8417181,3,,,POINT (72.8417181 19.1852749)
19.1884968,72.8406235,3,,,POINT (72.8406235 19.1884968)
19.1883162,72.8420269,3,,,POINT (72.8420269 19.1883162)
19.1963695,72.8447513,1,,,POINT (72.8447513 19.1963695)
19.1981512,72.8432413,3,,,POINT (72.8432413 19.1981512)
19.1971195,72.8451055,3,,,POINT (72.8451055 19.1971195)
19.1971065,72.8453509,1,,,POINT (72.8453509 19.1971065)
19.1332404,72.8163216,3,,,POINT (72.8163216 19.1332404)
19.13435,72.8193705,3,,,POINT (72.8193705 19.13435)
19.1339775,72.8198583,1,,,POINT (72.8198583 19.1339775)
19.1346099,72.8198368,1,,,POINT (72.8198368 19.1346099)
19.1346523,72.8202693,3,,,POINT (72.8202693 19.1346523)
19.1348047,72.8198045,1,,,POINT (72.8198045 19.1348047)
19.1348681,72.8202424,3,,,POINT (72.8202424 19.1348681)
19.1350179,72.8197701,1,,,POINT (72.8197701 19.1350179)
19.1350761,72.8202165,3,,,POINT (72.8202165 19.1350761)
19.1351336,72.8196799,1,,,POINT (72.8196799 19.1351336)
19.1355213,72.8200409,1,,,POINT (72.8200409 19.1355213)
19.1354277,72.8197749,3,,,POINT (72.8197749 19.1354277)
19.1352381,72.8201963,3,,,POINT (72.8201963 19.1352381)
19.1364036,72.8216355,3,,,POINT (72.8216355 19.1364036)
19.213287,72.8792126,1,,,POINT (72.8792126 19.213287)
19.2123904,72.8776038,3,,,POINT (72.8776038 19.2123904)
19.2032573,72.8798385,3,,,POINT (72.8798385 19.2032573)
19.2029763,72.8804773,1,,,POINT (72.8804773 19.2029763)
19.2004513,72.875108,3,,,POINT (72.875108 19.2004513)
19.2005435,72.8740175,3,,,POINT (72.8740175 19.2005435)
19.2057787,72.8700945,3,,,POINT (72.8700945 19.2057787)
19.2086089,72.8654866,1,,,POINT (72.8654866 19.2086089)
19.2088718,72.8662351,3,,,POINT (72.8662351 19.2088718)
19.2093557,72.8661272,1,,,POINT (72.8661272 19.2093557)
19.2171888,72.8502548,3,,,POINT (72.8502548 19.2171888)
19.2147907,72.8499992,3,,,POINT (72.8499992 19.2147907)
19.2147351,72.8480234,3,,,POINT (72.8480234 19.2147351)
19.2147796,72.8469627,1,,,POINT (72.8469627 19.2147796)
19.2159558,72.8472774,3,,,POINT (72.8472774 19.2159558)
19.2100751,72.8411759,3,,,POINT (72.8411759 19.2100751)
19.2089698,72.8414981,1,,,POINT (72.8414981 19.2089698)
19.2079336,72.8394728,3,,,POINT (72.8394728 19.2079336)
19.2048295,72.83934,4,,,POINT (72.83934 19.2048295)
19.2042515,72.8388854,1,,,POINT (72.8388854 19.2042515)
19.1679803,72.8308199,1,,,POINT (72.8308199 19.1679803)
19.1636665,72.8409963,3,,,POINT (72.8409963 19.1636665)
19.1632045,72.8410815,3,,,POINT (72.8410815 19.1632045)
19.1409684,72.8273619,3,,,POINT (72.8273619 19.1409684)
19.1402322,72.8252513,1,,,POINT (72.8252513 19.1402322)
19.1408998,72.8265431,1,,,POINT (72.8265431 19.1408998)
19.1405238,72.8267475,3,,,POINT (72.8267475 19.1405238)
19.1423949,72.8467408,3,,,POINT (72.8467408 19.1423949)
19.1424326,72.8476618,3,,,POINT (72.8476618 19.1424326)
19.1296347,72.846341,1,,,POINT (72.846341 19.1296347)
19.1295251,72.8463201,3,,,POINT (72.8463201 19.1295251)
19.1296846,72.8469267,1,,,POINT (72.8469267 19.1296846)
19.1296478,72.8473444,3,,,POINT (72.8473444 19.1296478)
19.1258918,72.8452413,1,,,POINT (72.8452413 19.1258918)
19.1195086,72.8437354,3,,,POINT (72.8437354 19.1195086)
19.119815,72.8375149,3,,,POINT (72.8375149 19.119815)
19.1295935,72.8365525,3,,,POINT (72.8365525 19.1295935)
19.1304093,72.8361132,3,,,POINT (72.8361132 19.1304093)
19.1285275,72.8386549,3,,,POINT (72.8386549 19.1285275)
19.1281248,72.8385936,3,,,POINT (72.8385936 19.1281248)
19.1237164,72.8309873,3,,,POINT (72.8309873 19.1237164)
19.1214146,72.830448,3,,,POINT (72.830448 19.1214146)
19.1227946,72.8303542,1,,,POINT (72.8303542 19.1227946)
19.1227222,72.8307415,3,,,POINT (72.8307415 19.1227222)
19.1228041,72.8248939,4,,,POINT (72.8248939 19.1228041)
19.1232504,72.8254271,1,,,POINT (72.8254271 19.1232504)
19.1258866,72.8236172,1,,,POINT (72.8236172 19.1258866)
19.1255793,72.8249714,3,,,POINT (72.8249714 19.1255793)
19.1224232,72.8380537,3,,,POINT (72.8380537 19.1224232)
19.1222692,72.8388045,1,,,POINT (72.8388045 19.1222692)
19.1205598,72.8404224,1,,,POINT (72.8404224 19.1205598)
19.1198748,72.8405617,1,,,POINT (72.8405617 19.1198748)
19.1199988,72.8412675,3,,,POINT (72.8412675 19.1199988)
19.1193739,72.8413873,1,,,POINT (72.8413873 19.1193739)
19.1187924,72.8416368,3,,,POINT (72.8416368 19.1187924)
19.1125582,72.8346829,3,,,POINT (72.8346829 19.1125582)
19.1165318,72.8299272,3,,,POINT (72.8299272 19.1165318)
19.1161537,72.8303324,3,,,POINT (72.8303324 19.1161537)
19.1153538,72.8298573,3,,,POINT (72.8298573 19.1153538)
19.1147264,72.8298612,3,,,POINT (72.8298612 19.1147264)
19.1141997,72.8284283,1,,,POINT (72.8284283 19.1141997)
19.1136608,72.8260471,3,,,POINT (72.8260471 19.1136608)
19.1134481,72.827341,3,,,POINT (72.827341 19.1134481)
19.1130452,72.8276278,1,,,POINT (72.8276278 19.1130452)
19.1127191,72.8262291,3,,,POINT (72.8262291 19.1127191)
19.0288575,72.9055031,1,,,POINT (72.9055031 19.0288575)
19.032783,72.9071967,1,,,POINT (72.9071967 19.032783)
19.0347318,72.9015873,1,,,POINT (72.9015873 19.0347318)
19.0338209,72.9017053,3,,,POINT (72.9017053 19.0338209)
19.0401541,72.9049464,3,,,POINT (72.9049464 19.0401541)
19.033153,72.896134,3,,,POINT (72.896134 19.033153)
19.0360105,72.8951954,4,,,POINT (72.8951954 19.0360105)
19.0358413,72.894442,1,,,POINT (72.894442 19.0358413)
19.0422933,72.8934264,3,,,POINT (72.8934264 19.0422933)
19.0411555,72.8911256,1,,,POINT (72.8911256 19.0411555)
19.0415471,72.8952869,1,,,POINT (72.8952869 19.0415471)
19.04314,72.8913264,3,,,POINT (72.8913264 19.04314)
19.042912,72.892007,3,,,POINT (72.892007 19.042912)
19.0427246,72.8912805,3,,,POINT (72.8912805 19.0427246)
19.0424486,72.8919998,3,,,POINT (72.8919998 19.0424486)
19.044255,72.8920114,3,,,POINT (72.8920114 19.044255)
19.0520165,72.8849761,3,,,POINT (72.8849761 19.0520165)
19.052036,72.8847189,1,,,POINT (72.8847189 19.052036)
19.0528077,72.8860647,1,,,POINT (72.8860647 19.0528077)
19.0528647,72.8863603,4,,,POINT (72.8863603 19.0528647)
19.0525082,72.8880171,3,,,POINT (72.8880171 19.0525082)
19.0532734,72.8890651,3,,,POINT (72.8890651 19.0532734)
19.0537105,72.8895808,3,,,POINT (72.8895808 19.0537105)
19.053976,72.8898169,3,,,POINT (72.8898169 19.053976)
19.0477857,72.887551,4,,,POINT (72.887551 19.0477857)
19.0489526,72.8911397,1,,,POINT (72.8911397 19.0489526)
19.0525163,72.8913292,3,,,POINT (72.8913292 19.0525163)
19.0521851,72.8940051,3,,,POINT (72.8940051 19.0521851)
19.0522252,72.895665,1,,,POINT (72.895665 19.0522252)
19.0577871,72.8982877,4,,,POINT (72.8982877 19.0577871)
19.0582908,72.8975605,1,,,POINT (72.8975605 19.0582908)
19.0580659,72.8983472,3,,,POINT (72.8983472 19.0580659)
19.0579843,72.8975131,1,,,POINT (72.8975131 19.0579843)
19.0576757,72.8972023,3,,,POINT (72.8972023 19.0576757)
19.0573546,72.8981953,3,,,POINT (72.8981953 19.0573546)
19.0573299,72.8972044,3,,,POINT (72.8972044 19.0573299)
19.0571131,72.8981437,3,,,POINT (72.8981437 19.0571131)
19.0563738,72.8964268,3,,,POINT (72.8964268 19.0563738)
19.057586,72.8959679,4,,,POINT (72.8959679 19.057586)
19.0592947,72.8972497,3,,,POINT (72.8972497 19.0592947)
19.0589255,72.8971444,3,,,POINT (72.8971444 19.0589255)
19.0588937,72.8966882,1,,,POINT (72.8966882 19.0588937)
19.0644179,72.9000521,3,,,POINT (72.9000521 19.0644179)
19.0639199,72.8997952,3,,,POINT (72.8997952 19.0639199)
19.064141,72.9007135,3,,,POINT (72.9007135 19.064141)
19.062796,72.9012126,3,,,POINT (72.9012126 19.062796)
19.0633759,72.9016247,3,,,POINT (72.9016247 19.0633759)
19.0636852,72.9018023,3,,,POINT (72.9018023 19.0636852)
19.0632261,72.9020184,1,,,POINT (72.9020184 19.0632261)
19.0631353,72.9031157,3,,,POINT (72.9031157 19.0631353)
19.0625571,72.9029465,1,,,POINT (72.9029465 19.0625571)
19.0587091,72.9130629,1,,,POINT (72.9130629 19.0587091)
19.0597922,72.9111302,3,,,POINT (72.9111302 19.0597922)
19.0589826,72.9097566,1,,,POINT (72.9097566 19.0589826)
19.0644158,72.9048264,3,,,POINT (72.9048264 19.0644158)
19.0636313,72.9064719,1,,,POINT (72.9064719 19.0636313)
19.063216,72.9038555,3,,,POINT (72.9038555 19.063216)
19.0669842,72.9037313,3,,,POINT (72.9037313 19.0669842)
19.0651178,72.904813,1,,,POINT (72.904813 19.0651178)
19.0645177,72.8998137,3,,,POINT (72.8998137 19.0645177)
19.0639968,72.901058,3,,,POINT (72.901058 19.0639968)
19.0643072,72.9018306,1,,,POINT (72.9018306 19.0643072)
19.063735,72.9016833,3,,,POINT (72.9016833 19.063735)
19.0760224,72.9186193,1,,,POINT (72.9186193 19.0760224)
19.0755695,72.9182471,3,,,POINT (72.9182471 19.0755695)
19.0750199,72.918976,3,,,POINT (72.918976 19.0750199)
19.0746441,72.9194742,3,,,POINT (72.9194742 19.0746441)
19.075013,72.9199253,3,,,POINT (72.9199253 19.075013)
19.0755953,72.920291,1,,,POINT (72.920291 19.0755953)
19.0754245,72.9194314,3,,,POINT (72.9194314 19.0754245)
19.0758331,72.9197666,1,,,POINT (72.9197666 19.0758331)
19.0758194,72.918895,3,,,POINT (72.918895 19.0758194)
19.076178,72.9191809,1,,,POINT (72.9191809 19.076178)
19.0783583,72.9170902,1,,,POINT (72.9170902 19.0783583)
19.0815726,72.916112,1,,,POINT (72.916112 19.0815726)
19.0787657,72.9125575,1,,,POINT (72.9125575 19.0787657)
19.0778432,72.9125942,3,,,POINT (72.9125942 19.0778432)
19.0730711,72.9091664,3,,,POINT (72.9091664 19.0730711)
19.0725281,72.908444,3,,,POINT (72.908444 19.0725281)
19.0728274,72.906548,3,,,POINT (72.906548 19.0728274)
19.0718186,72.905741,1,,,POINT (72.905741 19.0718186)
19.0712552,72.9026933,3,,,POINT (72.9026933 19.0712552)
19.0624993,72.8938792,1,,,POINT (72.8938792 19.0624993)
19.061332,72.888653,3,,,POINT (72.888653 19.061332)
19.0604415,72.889866,3,,,POINT (72.889866 19.0604415)
19.0610654,72.8890109,3,,,POINT (72.8890109 19.0610654)
19.06103,72.8906419,3,,,POINT (72.8906419 19.06103)
19.0605247,72.8881468,1,,,POINT (72.8881468 19.0605247)
19.0612317,72.8887877,3,,,POINT (72.8887877 19.0612317)
19.0598717,72.8878709,1,,,POINT (72.8878709 19.0598717)
19.0589095,72.8873239,3,,,POINT (72.8873239 19.0589095)
19.0598158,72.8862763,3,,,POINT (72.8862763 19.0598158)
19.0603067,72.8855997,4,,,POINT (72.8855997 19.0603067)
19.061178,72.8849012,1,,,POINT (72.8849012 19.061178)
19.0638345,72.8847543,3,,,POINT (72.8847543 19.0638345)
19.0644925,72.8856407,1,,,POINT (72.8856407 19.0644925)
19.0709101,72.8805937,3,,,POINT (72.8805937 19.0709101)
19.0698806,72.877793,3,,,POINT (72.877793 19.0698806)
19.0701372,72.8780466,3,,,POINT (72.8780466 19.0701372)
19.0668095,72.8795451,3,,,POINT (72.8795451 19.0668095)
19.0728937,72.873551,1,,,POINT (72.873551 19.0728937)
19.0739285,72.8730092,3,,,POINT (72.8730092 19.0739285)
19.0739017,72.8739579,3,,,POINT (72.8739579 19.0739017)
19.0733917,72.8732913,3,,,POINT (72.8732913 19.0733917)
19.0773113,72.8762221,1,,,POINT (72.8762221 19.0773113)
19.0773464,72.876695,3,,,POINT (72.876695 19.0773464)
19.0764911,72.8766069,3,,,POINT (72.8766069 19.0764911)
19.0769239,72.8767158,3,,,POINT (72.8767158 19.0769239)
19.0771405,72.8782403,3,,,POINT (72.8782403 19.0771405)
19.0771098,72.8778661,3,,,POINT (72.8778661 19.0771098)
19.0767031,72.8779177,3,,,POINT (72.8779177 19.0767031)
19.0771691,72.8776185,3,,,POINT (72.8776185 19.0771691)
19.0845932,72.8832592,3,,,POINT (72.8832592 19.0845932)
19.0846247,72.8826754,1,,,POINT (72.8826754 19.0846247)
19.0861652,72.8774497,1,,,POINT (72.8774497 19.0861652)
19.0855622,72.8765904,3,,,POINT (72.8765904 19.0855622)
19.0786575,72.8854447,3,,,POINT (72.8854447 19.0786575)
19.0819739,72.8865997,3,,,POINT (72.8865997 19.0819739)
19.0847547,72.8894356,3,,,POINT (72.8894356 19.0847547)
19.0827851,72.8887741,1,,,POINT (72.8887741 19.0827851)
19.0836637,72.8891385,3,,,POINT (72.8891385 19.0836637)
19.0835323,72.8901462,3,,,POINT (72.8901462 19.0835323)
19.0848626,72.8884879,3,,,POINT (72.8884879 19.0848626)
19.0850225,72.8870841,3,,,POINT (72.8870841 19.0850225)
19.0846194,72.8872455,3,,,POINT (72.8872455 19.0846194)
19.0843828,72.8871966,3,,,POINT (72.8871966 19.0843828)
19.0843324,72.8868197,3,,,POINT (72.8868197 19.0843324)
19.0877587,72.8797509,1,,,POINT (72.8797509 19.0877587)
19.0878816,72.8812505,3,,,POINT (72.8812505 19.0878816)
19.0785692,72.8815725,1,,,POINT (72.8815725 19.0785692)
19.0763541,72.8836828,3,,,POINT (72.8836828 19.0763541)
19.0811568,72.885309,3,,,POINT (72.885309 19.0811568)
19.0808853,72.8870022,3,,,POINT (72.8870022 19.0808853)
19.0818175,72.8852629,3,,,POINT (72.8852629 19.0818175)
19.0832516,72.8879539,1,,,POINT (72.8879539 19.0832516)
19.1497673,72.7971001,3,,,POINT (72.7971001 19.1497673)
19.1640998,72.7943115,1,,,POINT (72.7943115 19.1640998)
19.1750711,72.795307,1,,,POINT (72.795307 19.1750711)
19.1749586,72.7978671,3,,,POINT (72.7978671 19.1749586)
19.1890455,72.8151081,3,,,POINT (72.8151081 19.1890455)
19.1894207,72.8149958,1,,,POINT (72.8149958 19.1894207)
19.1748187,72.8159633,1,,,POINT (72.8159633 19.1748187)
19.1452638,72.8406337,1,,,POINT (72.8406337 19.1452638)
19.1453152,72.8414256,3,,,POINT (72.8414256 19.1453152)
19.1601767,72.8348776,3,,,POINT (72.8348776 19.1601767)
19.1683772,72.8409681,3,,,POINT (72.8409681 19.1683772)
19.1690455,72.8445227,3,,,POINT (72.8445227 19.1690455)
19.168149,72.8445814,3,,,POINT (72.8445814 19.168149)
19.1678209,72.8455333,3,,,POINT (72.8455333 19.1678209)
19.1672819,72.8444376,1,,,POINT (72.8444376 19.1672819)
19.1660827,72.8440148,3,,,POINT (72.8440148 19.1660827)
19.1667612,72.8444435,3,,,POINT (72.8444435 19.1667612)
19.1660863,72.8444992,3,,,POINT (72.8444992 19.1660863)
19.1642894,72.8436586,3,,,POINT (72.8436586 19.1642894)
19.1623315,72.8426703,1,,,POINT (72.8426703 19.1623315)
19.1628443,72.842664,3,,,POINT (72.842664 19.1628443)
19.1625032,72.8430775,1,,,POINT (72.8430775 19.1625032)
19.1523196,72.843559,3,,,POINT (72.843559 19.1523196)
19.1428161,72.8415814,3,,,POINT (72.8415814 19.1428161)
19.0469707,72.8201042,3,,,POINT (72.8201042 19.0469707)
19.0500301,72.822752,3,,,POINT (72.822752 19.0500301)
19.0488896,72.8219825,1,,,POINT (72.8219825 19.0488896)
19.050514,72.8238879,1,,,POINT (72.8238879 19.050514)
19.0488494,72.8260738,3,,,POINT (72.8260738 19.0488494)
19.0544847,72.8345239,3,,,POINT (72.8345239 19.0544847)
19.0539869,72.8345468,3,,,POINT (72.8345468 19.0539869)
19.053683,72.8364844,3,,,POINT (72.8364844 19.053683)
19.0530579,72.8360664,1,,,POINT (72.8360664 19.0530579)
19.0543162,72.8352461,3,,,POINT (72.8352461 19.0543162)
19.0539833,72.8352242,3,,,POINT (72.8352242 19.0539833)
19.0593837,72.8388758,3,,,POINT (72.8388758 19.0593837)
19.0604291,72.838765,1,,,POINT (72.838765 19.0604291)
19.0584747,72.8389977,3,,,POINT (72.8389977 19.0584747)
19.0553754,72.8363689,3,,,POINT (72.8363689 19.0553754)
19.0533919,72.8372006,1,,,POINT (72.8372006 19.0533919)
19.0532451,72.8370703,4,,,POINT (72.8370703 19.0532451)
19.0531086,72.8369694,1,,,POINT (72.8369694 19.0531086)
19.0517414,72.8375728,1,,,POINT (72.8375728 19.0517414)
19.0513458,72.83822,3,,,POINT (72.83822 19.0513458)
19.0520574,72.8382841,3,,,POINT (72.8382841 19.0520574)
19.0517927,72.8389226,1,,,POINT (72.8389226 19.0517927)
19.0521216,72.8392688,1,,,POINT (72.8392688 19.0521216)
19.1079971,72.8483656,4,,,POINT (72.8483656 19.1079971)
19.1092312,72.8482169,1,,,POINT (72.8482169 19.1092312)
19.1100595,72.847622,3,,,POINT (72.847622 19.1100595)
19.1093703,72.8473347,1,,,POINT (72.8473347 19.1093703)
19.1082859,72.8479796,3,,,POINT (72.8479796 19.1082859)
19.1046045,72.8432036,3,,,POINT (72.8432036 19.1046045)
19.1037187,72.8430127,1,,,POINT (72.8430127 19.1037187)
19.1114406,72.8385302,1,,,POINT (72.8385302 19.1114406)
